@relation robots

@attribute distanciaInimigo numeric
@attribute velocidadeLateral numeric
@attribute potenciaBala {0.5,3.0}
@attribute anguloArmaAtual numeric
@attribute anguloAbsolutoInimigo numeric
@attribute anguloArmaPreditor numeric
@attribute acertou {SIM,NAO}

@data
300.0,-2.28,3.0,3.51,3.56,-0.05,SIM
450.0,0.0,3.0,4.01,4.06,0.05,SIM
300.0,-3.97,3.0,3.16,2.12,-1.22,NAO
350.0,-0.22,3.0,4.47,-1.79,0.01,NAO
250.0,-3.22,3.0,4.6,-2.15,-0.61,SIM
150.0,-5.09,0.5,1.38,1.6,-0.01,NAO
150.0,-4.61,3.0,1.41,1.62,0.0,NAO
200.0,1.07,3.0,1.72,1.67,-0.0,NAO
200.0,-1.67,3.0,1.62,1.67,-0.03,NAO
200.0,-3.02,3.0,1.86,1.96,-0.04,NAO
200.0,0.05,3.0,1.58,1.59,0.01,SIM
150.0,6.67,3.0,3.77,3.39,-0.08,SIM
150.0,-6.0,3.0,2.97,3.13,-0.24,NAO
150.0,7.9,3.0,3.44,3.1,0.02,NAO
150.0,7.72,3.0,3.66,3.32,0.01,NAO
150.0,5.56,3.0,2.78,2.55,0.02,NAO
150.0,7.87,3.0,3.32,2.82,0.02,NAO
100.0,-2.92,3.0,5.63,-0.49,-0.03,SIM
50.0,7.83,3.0,1.93,1.59,0.18,SIM
200.0,-3.7,3.0,0.4,0.51,-0.06,SIM
200.0,0.0,3.0,6.17,-0.14,-0.03,SIM
250.0,7.86,3.0,2.39,2.05,0.02,NAO
150.0,-5.58,3.0,0.95,1.39,0.07,SIM
200.0,-4.86,3.0,5.63,5.82,-0.03,NAO
150.0,2.06,3.0,4.25,4.09,-0.07,NAO
200.0,-7.01,3.0,5.61,5.91,-0.02,NAO
200.0,4.96,3.0,0.62,6.7,0.02,NAO
150.0,-3.15,3.0,0.23,0.45,0.01,NAO
100.0,4.5,3.0,3.06,2.74,-0.02,SIM
150.0,-3.6,3.0,3.44,3.64,-0.04,SIM
100.0,0.93,3.0,2.28,2.36,0.14,NAO
100.0,-2.88,3.0,1.91,2.06,-0.04,NAO
150.0,0.03,3.0,2.19,2.2,0.01,NAO
100.0,1.53,3.0,2.53,2.44,0.01,NAO
250.0,-7.66,3.0,1.93,2.21,-0.07,NAO
400.0,2.95,3.0,2.26,2.16,0.03,NAO
250.0,-1.4,3.0,0.58,0.69,0.05,NAO
400.0,-5.83,3.0,1.03,1.26,-0.04,NAO
450.0,-1.91,3.0,1.43,1.65,0.13,SIM
450.0,-3.49,3.0,5.89,4.03,-2.02,NAO
150.0,-0.16,3.0,6.09,6.05,-0.05,SIM
600.0,7.71,3.0,3.85,4.44,0.94,NAO
450.0,-6.68,3.0,3.86,4.15,-0.01,NAO
150.0,5.24,3.0,4.34,4.11,0.01,NAO
150.0,1.93,3.0,4.4,4.33,0.02,NAO
150.0,-7.74,0.5,2.47,2.9,0.08,NAO
550.0,-1.4,3.0,2.26,2.3,-0.02,NAO
350.0,-3.15,3.0,2.21,2.31,-0.04,NAO
250.0,-2.67,3.0,2.23,2.32,-0.03,NAO
100.0,-7.86,3.0,1.37,1.87,-0.02,SIM
150.0,3.92,3.0,2.77,2.59,0.08,NAO
200.0,6.79,3.0,2.89,2.6,0.02,NAO
150.0,6.89,3.0,2.94,2.67,0.04,NAO
150.0,-1.76,3.0,3.25,3.3,-0.07,SIM
150.0,7.48,3.0,4.13,3.67,-0.12,NAO
150.0,-7.6,0.5,2.55,2.81,-0.09,NAO
450.0,0.1,3.0,4.67,4.68,0.01,SIM
300.0,-1.44,3.0,4.85,-1.39,-0.02,NAO
600.0,-0.12,3.0,4.73,4.73,-0.01,SIM
650.0,0.04,3.0,4.73,4.73,0.0,SIM
400.0,0.0,3.0,4.72,4.72,0.0,SIM
500.0,-0.78,3.0,4.73,4.73,-0.04,SIM
650.0,0.54,3.0,4.77,2.17,-2.58,NAO
250.0,0.07,3.0,4.73,4.73,0.0,SIM
600.0,4.81,3.0,2.52,2.32,0.02,NAO
600.0,1.9,3.0,2.25,2.19,0.03,NAO
500.0,1.38,0.5,3.93,3.82,-0.05,NAO
150.0,-6.66,3.0,1.05,1.34,-0.01,NAO
150.0,-1.92,3.0,1.05,1.24,0.06,SIM
150.0,-5.59,3.0,0.69,0.95,-0.11,NAO
250.0,-6.02,3.0,5.82,-0.24,-0.05,NAO
400.0,-0.16,3.0,5.74,-2.16,-1.62,NAO
550.0,6.91,3.0,4.32,4.02,0.01,NAO
300.0,-7.97,3.0,5.95,6.29,-0.02,NAO
200.0,-5.47,3.0,3.49,3.53,-0.21,SIM
350.0,0.0,3.0,4.04,4.11,0.07,NAO
400.0,-6.81,3.0,3.88,4.16,-0.03,NAO
100.0,6.07,3.0,4.73,4.28,-0.05,SIM
450.0,4.85,3.0,5.21,5.46,0.47,NAO
350.0,-7.72,3.0,5.05,5.38,-0.02,NAO
250.0,0.0,3.0,5.9,5.87,-0.03,NAO
450.0,3.13,0.5,3.85,3.68,-0.03,NAO
250.0,5.07,3.0,3.57,3.39,0.05,NAO
100.0,0.74,3.0,3.09,3.04,-0.0,NAO
350.0,7.8,3.0,1.52,1.18,0.01,NAO
300.0,-2.29,0.5,0.56,0.63,-0.03,NAO
300.0,7.95,3.0,1.59,1.24,0.01,NAO
100.0,-3.18,3.0,0.88,1.1,0.01,SIM
400.0,6.25,3.0,1.46,1.17,-0.01,NAO
200.0,1.38,3.0,1.15,1.04,-0.05,NAO
300.0,-5.76,3.0,0.67,0.9,-0.03,NAO
200.0,3.59,3.0,1.55,1.28,-0.11,NAO
150.0,7.15,3.0,1.68,1.37,0.02,NAO
350.0,-6.4,3.0,5.33,5.64,0.02,NAO
300.0,-0.77,0.5,0.53,0.63,0.06,NAO
100.0,7.89,3.0,0.58,0.1,0.05,SIM
200.0,0.29,3.0,5.29,5.33,0.05,NAO
250.0,-3.89,3.0,5.04,5.22,0.0,NAO
250.0,-4.03,3.0,5.12,5.24,-0.06,NAO
100.0,-6.82,3.0,3.38,3.8,-0.03,NAO
100.0,-7.13,3.0,4.79,5.23,-0.04,SIM
50.0,-1.91,3.0,5.25,-0.68,0.23,SIM
200.0,0.89,3.0,5.51,5.5,0.03,NAO
550.0,7.95,3.0,0.52,1.61,1.45,NAO
400.0,2.92,3.0,1.79,1.7,0.04,SIM
100.0,5.35,3.0,0.81,0.47,0.02,SIM
250.0,2.82,3.0,1.44,0.79,-0.52,NAO
150.0,0.33,3.0,6.06,6.06,0.02,SIM
200.0,0.03,3.0,6.26,-0.04,-0.02,SIM
150.0,-7.23,3.0,0.34,0.71,-0.11,NAO
100.0,0.0,3.0,0.37,0.44,0.07,SIM
150.0,-2.59,3.0,1.47,1.52,-0.07,NAO
250.0,6.86,3.0,2.02,1.72,0.01,NAO
200.0,-3.24,3.0,0.49,0.59,-0.05,NAO
150.0,1.96,3.0,1.41,1.36,0.08,NAO
200.0,-2.28,3.0,4.16,4.24,-0.02,NAO
400.0,-3.84,3.0,0.11,6.53,-0.04,SIM
300.0,-4.97,3.0,6.06,6.34,0.05,NAO
300.0,6.98,3.0,4.71,4.41,0.02,NAO
300.0,1.13,3.0,4.89,4.56,-0.28,NAO
50.0,-0.0,0.5,0.18,0.22,0.04,NAO
450.0,1.46,3.0,4.97,4.91,0.01,NAO
300.0,-0.0,3.0,4.27,5.14,0.87,NAO
250.0,-1.67,3.0,3.92,4.05,0.05,NAO
150.0,-5.09,3.0,3.79,3.93,-0.09,SIM
550.0,-7.46,3.0,5.0,-0.62,0.32,NAO
500.0,0.89,3.0,5.15,5.14,0.03,NAO
550.0,5.93,3.0,5.47,-0.94,0.14,NAO
500.0,5.71,3.0,5.6,5.38,0.04,NAO
50.0,0.74,3.0,6.19,0.02,0.16,NAO
100.0,-0.01,3.0,4.2,4.28,0.08,NAO
200.0,-0.67,0.5,4.43,-1.82,0.0,NAO
300.0,0.0,0.5,4.64,4.62,-0.02,SIM
150.0,-1.77,0.5,5.93,6.06,0.01,SIM
300.0,-5.51,3.0,5.6,-0.48,-0.05,NAO
500.0,-7.95,3.0,5.22,-0.7,0.0,NAO
400.0,-7.04,3.0,5.31,-0.66,-0.01,NAO
500.0,0.0,3.0,0.39,-2.04,-2.43,NAO
550.0,1.05,0.5,4.18,4.14,0.01,NAO
50.0,1.15,3.0,5.79,-0.39,0.18,NAO
100.0,-7.74,3.0,4.49,-1.31,-0.03,SIM
100.0,-4.6,3.0,6.01,-0.11,-0.14,SIM
550.0,-2.44,3.0,4.08,4.27,0.08,NAO
200.0,1.87,3.0,0.4,0.31,-0.01,SIM
200.0,-2.38,3.0,1.29,1.29,-0.11,NAO
150.0,-2.56,3.0,1.65,1.79,-0.03,SIM
150.0,-0.26,3.0,6.08,-0.22,-0.03,SIM
50.0,0.0,3.0,5.62,-0.53,0.13,NAO
150.0,0.27,3.0,0.49,0.51,0.04,SIM
150.0,-0.96,0.5,4.13,4.14,-0.05,NAO
200.0,1.47,0.5,4.19,4.15,0.03,NAO
600.0,-1.99,3.0,4.17,4.2,-0.06,NAO
450.0,2.2,3.0,4.19,4.13,0.04,NAO
250.0,0.01,3.0,1.47,1.47,0.0,NAO
200.0,1.3,3.0,1.56,1.49,-0.01,NAO
500.0,4.02,3.0,1.66,1.46,-0.02,NAO
350.0,0.99,3.0,1.54,1.48,-0.02,NAO
300.0,6.28,3.0,0.93,0.65,0.01,NAO
350.0,3.0,3.0,0.63,-0.01,-0.5,SIM
150.0,4.13,3.0,6.25,-0.23,0.08,NAO
250.0,6.47,3.0,0.44,0.19,0.04,NAO
750.0,-2.28,3.0,3.98,4.4,0.32,SIM
750.0,4.79,3.0,4.44,4.24,0.02,NAO
50.0,-7.27,3.0,1.59,2.08,0.01,SIM
750.0,-0.37,3.0,2.9,4.34,1.42,NAO
150.0,-1.98,3.0,1.99,2.08,-0.04,NAO
100.0,-7.74,3.0,1.47,1.99,0.0,SIM
200.0,-5.96,3.0,1.16,1.41,-0.02,SIM
150.0,1.65,0.5,1.61,1.57,0.07,SIM
150.0,3.88,3.0,4.95,4.83,0.14,NAO
150.0,-5.18,3.0,4.6,-1.44,0.01,NAO
100.0,3.97,3.0,4.78,4.69,0.17,NAO
100.0,-2.47,3.0,3.29,3.59,0.14,NAO
150.0,-3.29,3.0,3.78,3.9,-0.03,SIM
250.0,1.14,3.0,4.13,4.07,-0.01,NAO
350.0,-1.24,3.0,4.05,4.07,-0.04,SIM
300.0,-1.68,3.0,4.27,4.35,0.0,SIM
350.0,1.98,0.5,5.01,4.83,-0.09,NAO
250.0,-7.44,3.0,5.68,-0.33,-0.06,NAO
350.0,5.92,3.0,0.05,6.14,0.08,SIM
200.0,0.8,3.0,0.43,0.39,-0.0,SIM
250.0,0.44,3.0,6.27,-0.03,0.0,NAO
100.0,-7.42,3.0,5.76,6.17,-0.08,SIM
600.0,0.89,3.0,4.99,-1.12,0.21,NAO
350.0,1.72,3.0,0.09,6.22,-0.08,NAO
250.0,5.87,3.0,0.28,6.38,0.08,NAO
150.0,7.08,3.0,6.22,5.96,0.06,NAO
150.0,-0.96,3.0,1.18,1.15,-0.07,SIM
150.0,-3.53,3.0,0.83,1.01,-0.06,NAO
150.0,4.56,3.0,0.66,0.44,-0.01,SIM
150.0,6.53,3.0,0.86,0.6,0.18,NAO
500.0,4.92,0.5,4.82,4.57,-0.03,NAO
650.0,-4.0,3.0,4.44,4.58,-0.04,NAO
650.0,-7.96,3.0,4.64,-1.51,-0.23,NAO
650.0,-7.81,3.0,4.75,-1.3,-0.12,NAO
400.0,7.88,0.5,3.84,4.73,1.25,NAO
150.0,-4.9,0.5,1.3,1.43,-0.2,NAO
400.0,-0.0,0.5,0.16,0.16,0.0,NAO
200.0,-4.09,0.5,0.45,0.61,-0.03,NAO
550.0,-7.81,3.0,1.74,2.08,-0.01,NAO
650.0,-7.81,3.0,1.69,2.05,0.0,NAO
550.0,-7.98,3.0,1.39,1.73,-0.02,NAO
400.0,0.0,3.0,1.55,1.55,0.0,NAO
300.0,7.9,3.0,2.01,1.66,0.01,NAO
250.0,7.85,3.0,2.1,1.75,0.01,NAO
200.0,6.72,0.5,2.07,1.81,0.05,NAO
150.0,0.0,0.5,1.55,1.65,0.1,SIM
100.0,-6.99,3.0,3.37,3.65,-0.19,SIM
100.0,7.69,3.0,5.44,-1.36,-0.0,NAO
50.0,-2.63,3.0,5.96,-0.34,-0.19,SIM
100.0,-0.88,3.0,6.14,-0.11,-0.03,SIM
450.0,-7.2,3.0,0.31,2.29,1.65,NAO
100.0,5.41,3.0,0.92,0.57,0.01,SIM
100.0,-2.46,3.0,2.07,2.18,-0.05,NAO
100.0,-5.01,3.0,2.12,8.53,-0.21,SIM
350.0,-0.68,3.0,6.13,6.17,0.01,SIM
450.0,2.77,3.0,6.04,5.93,0.02,NAO
350.0,-0.0,3.0,5.5,5.52,0.02,NAO
150.0,7.78,3.0,0.19,-0.29,0.04,NAO
100.0,-7.99,3.0,4.5,2.7,-2.33,NAO
100.0,0.0,3.0,3.68,3.77,0.09,SIM
650.0,6.09,3.0,5.59,-1.55,-0.58,NAO
200.0,0.21,3.0,4.62,6.1,1.49,SIM
200.0,-4.77,3.0,6.07,6.27,-0.02,NAO
200.0,-7.44,3.0,5.86,6.2,0.0,SIM
350.0,-1.54,3.0,5.51,5.61,0.03,NAO
150.0,0.52,3.0,5.63,5.64,0.03,NAO
200.0,0.0,3.0,2.96,2.96,0.0,NAO
450.0,1.05,3.0,2.95,5.55,2.65,NAO
250.0,1.21,3.0,3.06,2.99,-0.01,SIM
250.0,1.44,3.0,3.03,2.96,-0.0,SIM
200.0,0.08,3.0,4.65,4.62,-0.03,SIM
400.0,5.72,3.0,4.85,4.61,0.02,NAO
200.0,-3.84,3.0,3.98,4.27,0.12,NAO
150.0,-3.62,3.0,4.36,4.53,-0.07,NAO
50.0,-0.0,3.0,5.13,5.76,0.63,NAO
300.0,7.05,3.0,5.13,4.8,-0.01,NAO
200.0,-2.58,3.0,3.38,3.47,-0.03,NAO
100.0,-4.7,3.0,4.36,3.77,-0.9,NAO
200.0,-6.02,3.0,5.44,-0.63,-0.06,NAO
150.0,0.0,3.0,0.08,6.36,-0.0,NAO
300.0,0.15,3.0,4.7,4.71,0.02,SIM
300.0,-0.82,3.0,4.91,-1.35,-0.01,NAO
650.0,0.18,3.0,4.75,4.74,-0.0,SIM
450.0,0.16,3.0,4.73,4.74,0.02,SIM
350.0,0.42,3.0,4.75,4.74,0.01,NAO
500.0,-0.16,3.0,4.74,4.74,-0.01,NAO
100.0,6.45,3.0,4.44,4.03,0.02,SIM
100.0,-2.01,3.0,3.14,3.3,0.03,NAO
600.0,-0.19,3.0,3.75,3.75,-0.01,SIM
50.0,0.0,3.0,5.91,-0.47,-0.1,SIM
100.0,-5.19,3.0,4.28,-1.78,-0.12,SIM
50.0,1.66,3.0,0.86,0.92,0.17,SIM
50.0,-0.0,3.0,1.26,1.09,-0.17,SIM
100.0,-3.32,3.0,0.16,0.56,0.18,NAO
50.0,0.44,3.0,1.65,1.63,0.01,SIM
150.0,6.9,3.0,0.93,6.77,0.02,NAO
150.0,-7.4,3.0,6.23,0.4,-0.04,NAO
100.0,-1.06,3.0,3.29,3.26,-0.1,NAO
150.0,-3.0,3.0,2.42,2.42,-0.14,NAO
100.0,-7.43,3.0,3.06,3.52,-0.04,NAO
250.0,-5.06,3.0,3.61,3.71,-0.13,NAO
450.0,1.87,3.0,3.68,3.58,-0.02,NAO
550.0,-0.09,3.0,3.69,3.82,0.13,NAO
150.0,2.66,0.5,4.98,-1.41,0.07,SIM
100.0,3.84,0.5,6.09,-0.48,-0.03,NAO
150.0,-1.05,0.5,5.25,5.22,-0.1,NAO
150.0,7.44,3.0,5.71,5.24,0.03,NAO
150.0,3.55,3.0,4.51,4.43,0.16,NAO
200.0,-7.37,3.0,3.88,4.22,0.0,NAO
250.0,-7.66,3.0,4.03,4.35,-0.03,NAO
150.0,-5.26,3.0,3.36,3.5,-0.21,NAO
150.0,6.61,3.0,4.1,3.74,0.08,NAO
150.0,6.56,3.0,3.75,3.5,0.05,NAO
150.0,4.87,3.0,3.12,2.91,0.11,NAO
100.0,1.86,0.5,6.06,-0.39,-0.04,NAO
300.0,-7.75,0.5,1.67,1.99,-0.03,NAO
500.0,2.0,3.0,2.41,2.27,-0.05,NAO
300.0,-6.79,0.5,2.12,2.19,-0.24,NAO
200.0,-1.47,3.0,2.88,2.85,-0.1,NAO
150.0,-7.27,3.0,1.92,2.25,-0.0,NAO
300.0,-5.47,3.0,1.99,2.25,0.01,NAO
450.0,1.01,3.0,2.29,2.27,0.03,NAO
350.0,4.62,3.0,3.57,3.42,0.06,NAO
250.0,2.13,3.0,3.52,3.41,-0.01,NAO
100.0,0.0,3.0,3.18,3.25,0.07,NAO
250.0,-5.0,0.5,1.26,1.62,0.13,NAO
150.0,5.05,3.0,4.28,4.03,-0.02,SIM
200.0,5.47,3.0,4.21,3.96,-0.0,SIM
150.0,-1.08,3.0,3.74,3.91,0.1,NAO
200.0,2.34,3.0,3.91,3.82,0.02,NAO
300.0,2.0,3.0,1.99,1.91,0.01,NAO
100.0,4.24,3.0,2.31,2.13,0.1,SIM
250.0,-0.92,3.0,0.99,1.12,0.09,NAO
250.0,0.09,3.0,1.1,1.1,0.0,SIM
650.0,-5.99,0.5,1.45,7.59,-0.42,NAO
250.0,7.9,0.5,1.12,1.38,0.62,NAO
150.0,-4.7,3.0,1.78,1.94,-0.05,SIM
200.0,-5.27,3.0,2.12,2.25,-0.11,NAO
150.0,-2.95,3.0,1.78,1.79,-0.19,NAO
150.0,2.92,3.0,1.75,1.65,0.09,NAO
200.0,-3.43,3.0,3.08,3.22,-0.02,NAO
150.0,-0.94,3.0,4.06,4.03,-0.07,NAO
150.0,1.05,3.0,2.22,2.22,0.05,NAO
450.0,7.37,3.0,2.85,7.09,-1.71,NAO
200.0,0.21,3.0,1.71,1.7,-0.0,SIM
150.0,-6.98,3.0,2.38,2.63,-0.07,SIM
100.0,7.62,3.0,4.27,3.85,0.09,NAO
200.0,0.18,3.0,3.17,3.15,-0.01,NAO
100.0,4.52,0.5,2.88,2.58,0.0,NAO
400.0,-6.55,3.0,1.48,1.76,-0.02,SIM
500.0,0.8,3.0,2.11,2.0,-0.07,NAO
550.0,-7.63,3.0,1.55,1.89,-0.01,NAO
700.0,6.42,3.0,2.23,1.95,0.01,NAO
500.0,0.15,3.0,2.67,4.0,1.34,NAO
50.0,-0.0,3.0,1.81,1.8,-0.01,SIM
100.0,-2.26,3.0,1.23,1.48,0.1,SIM
150.0,-4.27,3.0,1.26,1.46,0.01,SIM
200.0,1.81,3.0,4.34,4.24,-0.02,NAO
100.0,7.04,3.0,3.8,3.45,0.12,SIM
300.0,0.31,3.0,3.19,3.18,0.0,NAO
350.0,0.12,3.0,3.18,3.18,0.01,SIM
150.0,-0.59,3.0,0.55,4.57,-2.29,NAO
350.0,-3.95,3.0,6.11,6.38,0.09,SIM
250.0,-3.73,3.0,0.37,0.47,-0.07,NAO
150.0,7.95,3.0,3.89,6.46,3.1,NAO
200.0,-1.97,3.0,2.88,3.0,0.03,NAO
200.0,1.77,3.0,1.61,2.84,1.31,NAO
150.0,-1.13,3.0,4.71,4.77,-0.02,NAO
200.0,-2.14,3.0,4.25,4.26,-0.09,NAO
350.0,-3.7,0.5,3.21,3.48,0.1,NAO
500.0,4.27,0.5,3.79,3.62,0.02,NAO
200.0,1.44,3.0,3.32,3.32,0.07,NAO
300.0,-2.48,3.0,3.52,3.59,-0.04,NAO
50.0,1.78,0.5,2.04,1.27,-0.65,NAO
350.0,0.0,3.0,1.28,1.27,-0.01,NAO
150.0,7.82,3.0,1.49,1.36,0.23,NAO
50.0,-0.0,3.0,6.11,-0.27,-0.1,SIM
250.0,-0.06,3.0,0.94,0.92,-0.02,NAO
300.0,-3.49,3.0,1.19,1.12,-0.23,NAO
250.0,3.25,3.0,1.22,0.95,-0.12,NAO
350.0,-1.28,3.0,0.01,6.33,-0.02,SIM
350.0,-4.78,3.0,0.71,0.93,0.0,NAO
300.0,-1.34,3.0,0.96,6.29,-1.01,NAO
400.0,-0.44,3.0,0.3,1.12,0.8,SIM
50.0,-0.0,3.0,6.13,-0.09,0.06,SIM
250.0,0.67,3.0,1.01,1.19,0.21,NAO
250.0,-0.83,3.0,0.94,0.99,0.01,NAO
500.0,-5.76,0.5,1.01,1.26,-0.01,NAO
150.0,3.66,3.0,1.17,1.01,0.08,NAO
150.0,7.38,3.0,1.81,1.48,0.01,NAO
150.0,3.48,3.0,1.38,1.23,0.08,NAO
200.0,0.27,3.0,0.29,0.24,-0.04,SIM
200.0,-2.66,3.0,0.84,0.89,-0.07,SIM
100.0,4.98,3.0,2.75,2.45,0.03,NAO
50.0,-1.15,3.0,6.25,0.11,0.07,SIM
200.0,-2.66,3.0,2.66,2.75,-0.03,NAO
200.0,3.61,3.0,2.97,2.78,-0.03,NAO
150.0,5.47,3.0,3.79,3.59,0.16,NAO
150.0,6.89,3.0,3.69,3.33,0.1,NAO
150.0,-7.99,3.0,2.57,3.06,-0.04,SIM
150.0,-4.23,3.0,2.11,2.19,-0.11,NAO
250.0,-3.4,3.0,1.06,1.2,-0.01,NAO
400.0,-5.11,3.0,1.04,1.27,-0.0,NAO
200.0,-3.81,0.5,3.34,3.46,-0.05,NAO
200.0,4.52,3.0,1.22,1.01,-0.0,NAO
250.0,5.79,3.0,0.68,6.74,0.04,NAO
300.0,6.64,3.0,6.23,5.94,0.01,NAO
400.0,4.32,3.0,5.34,5.24,0.1,NAO
350.0,1.75,3.0,4.83,4.81,0.06,NAO
200.0,-6.98,3.0,4.65,-1.36,-0.04,SIM
150.0,0.37,3.0,5.41,-0.92,-0.02,NAO
150.0,-7.55,3.0,5.7,5.83,-0.21,SIM
200.0,-1.44,3.0,4.0,4.04,-0.03,NAO
150.0,-1.59,3.0,4.78,4.83,-0.06,NAO
150.0,-5.94,3.0,4.62,4.85,-0.04,SIM
200.0,-1.3,3.0,5.27,5.28,-0.05,NAO
300.0,-6.04,3.0,5.48,-0.58,-0.05,NAO
250.0,-3.81,3.0,0.06,0.18,-0.05,NAO
150.0,-3.21,3.0,1.05,1.18,-0.08,NAO
200.0,6.48,3.0,1.61,1.33,0.01,SIM
200.0,-3.54,0.5,3.38,3.5,-0.04,NAO
600.0,4.1,3.0,4.26,4.07,-0.0,NAO
500.0,-1.56,3.0,4.0,4.04,-0.03,SIM
450.0,-3.05,3.0,3.79,4.01,0.08,NAO
300.0,6.68,3.0,4.38,4.13,0.05,SIM
150.0,-0.35,3.0,4.14,4.11,-0.05,SIM
100.0,-6.02,3.0,3.43,3.86,0.03,SIM
50.0,4.65,3.0,5.35,-0.95,0.29,SIM
450.0,-7.7,3.0,0.62,-0.18,-1.15,SIM
150.0,-1.02,3.0,0.02,-0.15,-0.24,NAO
150.0,-2.82,3.0,0.21,0.35,-0.05,SIM
450.0,-0.29,3.0,6.06,-0.23,-0.02,NAO
250.0,7.25,3.0,0.07,-0.11,0.15,NAO
250.0,-7.96,3.0,3.89,4.23,-0.02,NAO
250.0,-3.76,3.0,3.49,3.6,-0.06,NAO
400.0,-6.25,3.0,4.32,4.53,-0.07,NAO
150.0,5.02,3.0,4.51,4.4,0.12,NAO
200.0,-7.46,3.0,3.78,4.12,0.0,NAO
150.0,-6.87,3.0,5.73,-0.19,-0.09,SIM
150.0,0.0,3.0,0.4,0.5,0.1,NAO
500.0,5.54,3.0,4.87,4.67,0.05,NAO
600.0,-4.82,3.0,5.51,-1.44,-0.89,NAO
150.0,-1.72,3.0,4.28,4.41,0.05,NAO
150.0,6.61,3.0,5.08,4.8,0.02,NAO
250.0,-2.97,3.0,3.43,3.56,-0.01,NAO
50.0,-1.11,3.0,4.32,4.5,0.11,SIM
50.0,-1.13,3.0,4.84,-1.37,-0.0,SIM
100.0,-7.77,3.0,2.94,3.4,-0.06,NAO
100.0,-7.31,3.0,2.95,3.45,0.01,SIM
150.0,-3.0,3.0,3.14,3.23,-0.11,NAO
150.0,6.35,3.0,3.04,2.72,0.1,SIM
150.0,7.84,3.0,3.63,3.29,0.02,SIM
200.0,6.41,3.0,6.19,-0.37,0.01,SIM
150.0,2.68,3.0,5.89,5.96,0.25,NAO
800.0,-5.97,3.0,5.39,5.27,-0.39,NAO
300.0,6.87,3.0,6.12,5.85,0.04,NAO
200.0,-0.05,3.0,4.73,4.73,-0.0,SIM
300.0,-0.08,3.0,4.72,4.73,0.01,NAO
200.0,2.39,3.0,4.42,4.32,0.01,NAO
200.0,-0.12,3.0,4.7,4.73,0.02,SIM
100.0,7.86,0.5,5.99,-0.75,0.07,NAO
50.0,-7.5,3.0,5.78,-0.26,-0.26,SIM
100.0,-0.83,3.0,4.8,-1.42,0.01,NAO
150.0,0.6,3.0,4.92,4.91,0.02,NAO
200.0,-3.35,3.0,5.66,5.91,0.1,NAO
300.0,-2.75,3.0,5.77,5.96,0.07,NAO
100.0,1.9,3.0,1.22,1.06,-0.03,NAO
150.0,3.79,3.0,0.57,0.22,-0.1,NAO
400.0,-5.38,3.0,5.66,5.92,0.02,NAO
200.0,1.12,0.5,1.48,1.43,0.0,NAO
300.0,5.88,3.0,5.94,-0.62,-0.01,NAO
150.0,-1.66,3.0,5.23,5.36,0.02,NAO
150.0,-1.54,3.0,5.41,-0.86,-0.09,NAO
100.0,-3.43,3.0,5.53,-0.56,-0.04,SIM
350.0,-4.28,3.0,5.54,-0.54,0.01,NAO
150.0,0.57,3.0,1.92,1.92,0.04,NAO
300.0,0.0,3.0,0.64,0.75,0.11,NAO
200.0,0.24,3.0,1.54,1.51,-0.02,NAO
150.0,-7.97,3.0,1.96,3.23,0.74,NAO
200.0,1.12,3.0,1.48,1.43,0.0,NAO
150.0,7.97,3.0,3.71,3.23,0.05,NAO
150.0,-7.42,3.0,2.32,2.76,-0.05,NAO
250.0,-3.62,3.0,1.87,2.04,0.01,SIM
150.0,5.74,3.0,5.53,-0.95,0.19,NAO
350.0,-3.76,3.0,1.9,2.06,-0.01,SIM
150.0,-3.79,3.0,5.22,-0.91,-0.1,SIM
250.0,-0.62,0.5,1.99,2.0,-0.02,SIM
150.0,-0.56,3.0,5.79,-0.39,0.07,SIM
200.0,-0.0,3.0,2.01,2.01,0.0,SIM
150.0,-7.77,3.0,5.09,-0.7,-0.02,SIM
200.0,-1.74,3.0,1.73,1.79,-0.02,NAO
250.0,-0.95,3.0,1.65,1.69,-0.0,NAO
150.0,-0.0,3.0,1.73,1.73,0.0,NAO
200.0,-0.13,3.0,0.36,1.7,1.33,NAO
450.0,-2.46,3.0,0.08,0.14,-0.05,NAO
750.0,1.63,3.0,0.66,7.34,0.47,NAO
100.0,-0.88,3.0,1.42,1.46,-0.02,SIM
50.0,1.63,3.0,1.19,1.15,0.07,SIM
400.0,-7.79,3.0,6.15,6.48,-0.02,NAO
150.0,7.89,3.0,3.49,3.17,0.04,NAO
100.0,-0.0,0.5,1.06,1.64,0.58,NAO
250.0,0.0,3.0,2.97,2.97,0.0,NAO
150.0,4.9,3.0,3.71,3.44,0.06,NAO
150.0,7.35,3.0,3.76,3.47,0.04,NAO
550.0,-7.71,3.0,2.6,2.94,-0.01,SIM
500.0,5.52,3.0,3.5,3.16,-0.09,NAO
400.0,-1.0,3.0,2.78,2.93,0.1,NAO
500.0,-3.86,3.0,2.64,2.91,0.09,NAO
150.0,-0.04,3.0,4.68,4.69,0.01,SIM
150.0,0.0,3.0,5.32,-1.01,-0.05,SIM
550.0,7.97,3.0,3.53,3.18,0.01,NAO
100.0,1.65,3.0,5.02,4.92,0.01,SIM
200.0,3.19,3.0,5.59,5.36,-0.08,NAO
200.0,6.57,3.0,5.61,5.32,0.01,SIM
